Variables,Unit,Test_mean,Ref._mean,Mean_Bias,Test_STD,Ref._STD,RMSE,Correlation
TREFHT global ERA5,DegC,16.051,16.008,0.044,14.572,14.158,1.368,0.996
TREFHT land ERA5,DegC,13.934,14.371,-0.438,21.051,20.019,2.555,0.994
TREFHT global MERRA2,DegC,16.051,16.059,-0.007,14.572,14.671,1.053,0.997
TREFHT land MERRA2,DegC,13.934,13.934,-0.001,21.051,21.218,1.856,0.996
TREFMNAV global MERRA2,DegC,14.252,14.034,0.218,14.662,14.909,1.36,0.996
TREFMXAV global MERRA2,DegC,17.916,18.215,-0.299,14.772,14.852,1.333,0.996
TREF_range global MERRA2,K,3.664,4.182,-0.518,4.059,4.88,1.592,0.96
PminusE global GPCP_OAFLux,mm/day,-0.009,-0.177,0.168,2.796,2.885,1.097,0.934
PminusE global COREv2_Flux,mm/day,-0.009,-0.293,0.284,2.861,2.824,1.366,0.899
TCO global OMI-MLS,DU,28.982,32.691,-3.709,6.013,6.571,5.343,0.816
_ABURDENDUST global ,1e-6 kg/m2,70.414,999.999,999.999,189.888,999.999,999.999,999.999
_ABURDENBC global ,1e-6 kg/m2,0.191,999.999,999.999,0.314,999.999,999.999,999.999
_ABURDENSOA global ,1e-6 kg/m2,5.41,999.999,999.999,9.257,999.999,999.999,999.999
_ABURDENPOM global ,1e-6 kg/m2,1.34,999.999,999.999,2.628,999.999,999.999,999.999
_ABURDENSEASALT global ,1e-6 kg/m2,10.811,999.999,999.999,9.882,999.999,999.999,999.999
_ABURDENSO4 global ,1e-6 kg/m2,7.163,999.999,999.999,4.769,999.999,999.999,999.999
_ABURDENSO4_STR global ,1e-6 kg/m2,2.314,999.999,999.999,0.99,999.999,999.999,999.999
_ABURDENSO4_TRO global ,1e-6 kg/m2,4.849,999.999,999.999,4.303,999.999,999.999,999.999
_Mass_bc_srf global ,1e-12 kg/kg,87.755,999.999,999.999,220.419,999.999,999.999,999.999
_Mass_ncl_srf global ,1e-12 kg/kg,7754.776,999.999,999.999,6717.046,999.999,999.999,999.999
_Mass_so4_srf global ,1e-12 kg/kg,947.658,999.999,999.999,1150.941,999.999,999.999,999.999
_Mass_dst_srf global ,1e-12 kg/kg,24682.358,999.999,999.999,88717.9,999.999,999.999,999.999
